rawName,canonicalName,confidenceScore,algorithm,timestamp
LLAMAINDEX AI Labs #814,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017014Z
Weights & Biases Labs #815,Weights & Biases Labs #815,0.75,Normalized Capitalization,2026-08-16T15:06:54.017035Z
Replicate Labs #816,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017051Z
EleutherAI Labs #817,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017069Z
Groq Labs #818,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017085Z
"SambaNova, Inc. Labs #819",SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017104Z
Cerebras Systems Labs #820,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017122Z
Etched Labs #821,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017139Z
Cognition AI Labs #822,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017157Z
Harvey AI Labs #823,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017174Z
Synthesia Labs #824,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017191Z
ELEVENLABS AI Labs #825,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017209Z
"OpenAI, Inc. Labs #826",OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017223Z
Anthropic Labs #827,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017240Z
Cohere Labs #828,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017256Z
Mistral AI Labs #829,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017277Z
Stability AI Labs #830,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017290Z
Hugging Face Labs #831,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017304Z
Midjourney PBC Labs #832,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017319Z
"Runway, Inc. Labs #833",Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017333Z
Scale AI Labs #834,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017348Z
Perplexity AI Labs #835,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017365Z
GLEAN AI Labs #836,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017380Z
Adept AI Labs #837,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017394Z
Character.ai Labs #838,Character.ai Labs #838,0.75,Normalized Capitalization,2026-08-16T15:06:54.017414Z
Together AI Labs #839,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017430Z
"Anyscale, Inc. Labs #840",Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017448Z
Inflection AI Labs #841,Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017471Z
Pinecone Labs #842,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017487Z
Weaviate Labs #843,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017504Z
Qdrant Labs #844,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017527Z
Chroma PBC Labs #845,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017548Z
LangChain Labs #846,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017571Z
"LlamaIndex, Inc. Labs #847",LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017595Z
Weights & Biases Labs #848,Weights & Biases Labs #848,0.75,Normalized Capitalization,2026-08-16T15:06:54.017621Z
Replicate Labs #849,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017637Z
EleutherAI Labs #850,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017654Z
Groq Labs #851,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017672Z
SambaNova Labs #852,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017689Z
Cerebras Systems Labs #853,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017714Z
"Etched, Inc. Labs #854",Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017738Z
Cognition AI Labs #855,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017759Z
Harvey AI Labs #856,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017788Z
Synthesia Labs #857,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017826Z
ELEVENLABS AI Labs #858,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017864Z
OpenAI Labs #859,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017881Z
Anthropic Labs #860,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017895Z
"Cohere, Inc. Labs #861",Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017908Z
Mistral AI Labs #862,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017957Z
Stability AI Labs #863,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017974Z
Hugging Face Labs #864,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.017988Z
Midjourney Labs #865,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018004Z
Runway Labs #866,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018021Z
Scale AI Labs #867,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018038Z
"Perplexity AI, Inc. Labs #868",Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018053Z
GLEAN AI Labs #869,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018068Z
Adept AI Labs #870,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018084Z
Character.ai PBC Labs #871,Character.ai Pbc Labs #871,0.75,Normalized Capitalization,2026-08-16T15:06:54.018128Z
Together AI Labs #872,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018160Z
Anyscale Labs #873,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018181Z
Inflection AI Labs #874,Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018199Z
"Pinecone, Inc. Labs #875",Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018219Z
Weaviate Labs #876,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018234Z
Qdrant Labs #877,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018249Z
Chroma Labs #878,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018263Z
LangChain Labs #879,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018281Z
LLAMAINDEX AI Labs #880,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018301Z
Weights & Biases Labs #881,Weights & Biases Labs #881,0.75,Normalized Capitalization,2026-08-16T15:06:54.018323Z
"Replicate, Inc. Labs #882",Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018340Z
EleutherAI Labs #883,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018359Z
Groq PBC Labs #884,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018375Z
SambaNova Labs #885,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018392Z
Cerebras Systems Labs #886,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018416Z
Etched Labs #887,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018446Z
Cognition AI Labs #888,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018482Z
"Harvey AI, Inc. Labs #889",Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018511Z
Synthesia Labs #890,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018528Z
ELEVENLABS AI Labs #891,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018552Z
OpenAI Labs #892,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018564Z
Anthropic Labs #893,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018577Z
Cohere Labs #894,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018589Z
Mistral AI Labs #895,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018602Z
"Stability AI, Inc. Labs #896",Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018619Z
Hugging Face PBC Labs #897,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018635Z
Midjourney Labs #898,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018648Z
Runway Labs #899,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018663Z
Scale AI Labs #900,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018677Z
Perplexity AI Labs #901,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018700Z
GLEAN AI Labs #902,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018719Z
"Adept AI, Inc. Labs #903",Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018737Z
Character.ai Labs #904,Character.ai Labs #904,0.75,Normalized Capitalization,2026-08-16T15:06:54.018777Z
Together AI Labs #905,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018824Z
Anyscale Labs #906,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018845Z
Inflection AI Labs #907,Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018865Z
Pinecone Labs #908,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018880Z
Weaviate Labs #909,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018895Z
"Qdrant, Inc. Labs #910",Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018912Z
Chroma Labs #911,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018927Z
LangChain Labs #912,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.018943Z
LLAMAINDEX AI Labs #913,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.019980Z
Weights & Biases Labs #914,Weights & Biases Labs #914,0.75,Normalized Capitalization,2026-08-16T15:06:54.020016Z
Replicate Labs #915,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020040Z
EleutherAI Labs #916,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020059Z
"Groq, Inc. Labs #917",Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020083Z
SambaNova Labs #918,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020102Z
Cerebras Systems Labs #919,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020122Z
Etched Labs #920,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020139Z
Cognition AI Labs #921,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020159Z
Harvey AI Labs #922,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020177Z
Synthesia PBC Labs #923,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020198Z
"ElevenLabs, Inc. Labs #924",ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020220Z
OpenAI Labs #925,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020240Z
Anthropic Labs #926,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020258Z
Cohere Labs #927,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020275Z
Mistral AI Labs #928,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020289Z
Stability AI Labs #929,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020306Z
Hugging Face Labs #930,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020324Z
"Midjourney, Inc. Labs #931",Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020343Z
Runway Labs #932,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020356Z
Scale AI Labs #933,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020371Z
Perplexity AI Labs #934,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020386Z
GLEAN AI Labs #935,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020401Z
Adept AI PBC Labs #936,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020417Z
Character.ai Labs #937,Character.ai Labs #937,0.75,Normalized Capitalization,2026-08-16T15:06:54.020443Z
"Together AI, Inc. Labs #938",Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020462Z
Anyscale Labs #939,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020479Z
Inflection AI Labs #940,Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020495Z
Pinecone Labs #941,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020513Z
Weaviate Labs #942,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020529Z
Qdrant Labs #943,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020544Z
Chroma Labs #944,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020559Z
"LangChain, Inc. Labs #945",LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020576Z
LLAMAINDEX AI Labs #946,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020596Z
Weights & Biases Labs #947,Weights & Biases Labs #947,0.75,Normalized Capitalization,2026-08-16T15:06:54.020623Z
Replicate Labs #948,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020640Z
EleutherAI PBC Labs #949,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020659Z
Groq Labs #950,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020676Z
SambaNova Labs #951,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020692Z
"Cerebras Systems, Inc. Labs #952",Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020712Z
Etched Labs #953,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020733Z
Cognition AI Labs #954,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020755Z
Harvey AI Labs #955,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020773Z
Synthesia Labs #956,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020790Z
ELEVENLABS AI Labs #957,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020810Z
OpenAI Labs #958,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020837Z
"Anthropic, Inc. Labs #959",Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020853Z
Cohere Labs #960,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020865Z
Mistral AI Labs #961,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020879Z
Stability AI PBC Labs #962,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020896Z
Hugging Face Labs #963,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020913Z
Midjourney Labs #964,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020926Z
Runway Labs #965,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020939Z
"Scale AI, Inc. Labs #966",Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020957Z
Perplexity AI Labs #967,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020971Z
GLEAN AI Labs #968,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.020986Z
Adept AI Labs #969,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021000Z
Character.ai Labs #970,Character.ai Labs #970,0.75,Normalized Capitalization,2026-08-16T15:06:54.021025Z
Together AI Labs #971,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021041Z
Anyscale Labs #972,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021055Z
"Inflection AI, Inc. Labs #973",Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021075Z
Pinecone Labs #974,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021101Z
Weaviate PBC Labs #975,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021117Z
Qdrant Labs #976,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021132Z
Chroma Labs #977,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021147Z
LangChain Labs #978,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021169Z
LLAMAINDEX AI Labs #979,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021187Z
"Weights & Biases, Inc. Labs #980","Weights & Biases, Inc. Labs #980",0.75,Normalized Capitalization,2026-08-16T15:06:54.021216Z
Replicate Labs #981,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021233Z
EleutherAI Labs #982,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021255Z
Groq Labs #983,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021273Z
SambaNova Labs #984,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021289Z
Cerebras Systems Labs #985,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021307Z
Etched Labs #986,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021337Z
"Cognition AI, Inc. Labs #987",Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021357Z
Harvey AI PBC Labs #988,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021375Z
Synthesia Labs #989,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021392Z
ELEVENLABS AI Labs #990,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021414Z
OpenAI Labs #991,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021426Z
Anthropic Labs #992,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021439Z
Cohere Labs #993,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021451Z
"Mistral AI, Inc. Labs #994",Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021469Z
Stability AI Labs #995,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021483Z
Hugging Face Labs #996,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021500Z
Midjourney Labs #997,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021514Z
Runway Labs #998,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021528Z
Scale AI Labs #999,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021541Z
Perplexity AI Labs #1000,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021557Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021589Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021622Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021640Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021654Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021670Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021682Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021692Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021702Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021713Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021728Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021738Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021751Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.021775Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021788Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021798Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021809Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021820Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021830Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021840Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021849Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021860Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021870Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.021894Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021905Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021915Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021930Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021940Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.021957Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021968Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021982Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.021993Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022002Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022012Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022025Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022035Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022045Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022056Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022067Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022079Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022089Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022099Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022111Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022122Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022132Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022145Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.022168Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022182Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022192Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022202Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022212Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022221Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022231Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022246Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022259Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022272Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.022291Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022302Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022314Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022330Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022349Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.022377Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022403Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022424Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022443Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022456Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022472Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022486Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022497Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022508Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022520Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022530Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022541Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022551Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022561Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022572Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022585Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022595Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022607Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.022626Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022636Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022653Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022677Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022699Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022721Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.022739Z
